-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                          forward_run_3         0.00%       0.000us         0.00%       0.000us       0.000us     329.911ms        20.14%     329.911ms     329.911ms           0 b           0 b           0 b           0 b             1  
                                          forward_run_1         0.00%       0.000us         0.00%       0.000us       0.000us     329.818ms        20.14%     329.818ms     329.818ms           0 b           0 b           0 b           0 b             1  
                                          forward_run_2         0.00%       0.000us         0.00%       0.000us       0.000us     329.454ms        20.11%     329.454ms     329.454ms           0 b           0 b           0 b           0 b             1  
                                    Command Buffer Full        18.84%     311.467ms        18.84%     311.467ms     311.467us     307.929ms        18.80%     307.929ms     307.929us           0 b           0 b           0 b           0 b          1000  
              nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN         0.00%       0.000us         0.00%       0.000us       0.000us     302.916ms        18.49%     302.916ms     946.613us           0 b           0 b           0 b           0 b           320  
                                              aten::mul         0.38%       6.356ms         3.22%      53.210ms      42.230us     254.962ms        15.57%     286.187ms     227.132us           0 b           0 b     258.76 Gb     258.76 Gb          1260  
                                            aten::copy_         0.26%       4.334ms         4.11%      67.936ms      50.323us     255.465ms        15.60%     285.352ms     211.372us           0 b           0 b           0 b           0 b          1350  
                                           aten::conv1d         0.03%     467.697us         1.60%      26.455ms     195.964us       0.000us         0.00%     264.039ms       1.956ms           0 b           0 b      50.64 Gb           0 b           135  
                                      aten::convolution         0.04%     623.111us         1.57%      25.987ms     192.499us       0.000us         0.00%     264.039ms       1.956ms           0 b           0 b      50.64 Gb      -6.38 Gb           135  
                                     aten::_convolution         0.09%       1.471ms         1.53%      25.364ms     187.884us       0.000us         0.00%     264.039ms       1.956ms           0 b           0 b      57.01 Gb     -44.25 Gb           135  
                                            aten::clone         0.05%     865.675us         1.34%      22.214ms      54.849us       0.000us         0.00%     153.515ms     379.050us           0 b           0 b      84.42 Gb           0 b           405  
                                        vk_layer:27:hcl         0.17%       2.747ms         3.08%      50.943ms      10.189ms       0.000us         0.00%     142.673ms      28.535ms           0 b           0 b     320.00 Mb     -52.66 Gb             5  
                                        vk_layer:30:hcl         0.16%       2.645ms         3.08%      50.996ms      10.199ms       0.000us         0.00%     142.460ms      28.492ms           0 b           0 b     320.00 Mb     -52.66 Gb             5  
                                aten::_conv_depthwise2d         0.06%       1.030ms         0.55%       9.070ms      67.184us     135.717ms         8.29%     140.750ms       1.043ms           0 b           0 b      50.64 Gb           0 b           135  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     135.717ms         8.29%     135.717ms       1.005ms           0 b           0 b           0 b           0 b           135  
              nvjet_tst_256x128_64x4_1x2_h_bz_coopA_TNT         0.00%       0.000us         0.00%       0.000us       0.000us     133.824ms         8.17%     133.824ms     811.055us           0 b           0 b           0 b           0 b           165  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     131.485ms         8.03%     131.485ms     365.237us           0 b           0 b           0 b           0 b           360  
                                       aten::contiguous         0.02%     274.578us         0.89%      14.717ms      81.762us       0.000us         0.00%     129.321ms     718.450us           0 b           0 b      56.25 Gb           0 b           180  
                                       cudaLaunchKernel         1.13%      18.641ms        13.45%     222.368ms      43.136us       6.691ms         0.41%     120.603ms      23.395us           0 b           0 b           0 b           0 b          5155  
                                               aten::to         0.05%     779.706us         2.21%      36.596ms      38.522us       0.000us         0.00%     114.033ms     120.035us           0 b           0 b     101.36 Gb           0 b           950  
                                         aten::_to_copy         0.13%       2.127ms         2.17%      35.817ms      46.819us       0.000us         0.00%     114.033ms     149.063us           0 b           0 b     101.36 Gb           0 b           765  
                                         aten::_fft_r2c         0.15%       2.486ms         1.45%      24.041ms     133.560us      69.240ms         4.23%     102.881ms     571.563us           0 b           0 b      56.25 Gb     -11.25 Gb           180  
                                       cuLaunchKernelEx         0.22%       3.564ms         3.19%      52.710ms      65.478us       2.760ms         0.17%      87.738ms     108.992us           0 b           0 b           0 b           0 b           805  
void at::native::elementwise_kernel<128, 4, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      82.412ms         5.03%      82.412ms       1.831ms           0 b           0 b           0 b           0 b            45  
                                        cudaMemsetAsync         0.19%       3.134ms         2.00%      33.108ms      41.385us       3.664ms         0.22%      81.398ms     101.748us           0 b           0 b           0 b           0 b           800  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us      81.263ms         4.96%      81.263ms       1.806ms           0 b           0 b           0 b           0 b            45  
                                        vk_layer:27:hcl         0.00%       0.000us         0.00%       0.000us       0.000us      80.299ms         4.90%      80.299ms      16.060ms           0 b           0 b           0 b           0 b             5  
                                        vk_layer:20:hcl         0.00%       0.000us         0.00%       0.000us       0.000us      80.181ms         4.90%      80.181ms      16.036ms           0 b           0 b           0 b           0 b             5  
                                        vk_layer:23:hcl         0.00%       0.000us         0.00%       0.000us       0.000us      80.154ms         4.89%      80.154ms      16.031ms           0 b           0 b           0 b           0 b             5  
                                        vk_layer:16:hcl         0.00%       0.000us         0.00%       0.000us       0.000us      80.134ms         4.89%      80.134ms      16.027ms           0 b           0 b           0 b           0 b             5  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 1.653s
Self CUDA time total: 1.638s
