-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                              aten::mul         0.10%       7.646ms         7.13%     521.130ms     386.022us        1.132s        15.52%        1.832s       1.357ms           0 b           0 b    1102.52 Gb    1102.52 Gb          1350  
                                          forward_run_0         0.00%       0.000us         0.00%       0.000us       0.000us        1.463s        20.06%        1.463s        1.463s           0 b           0 b           0 b           0 b             1  
                                          forward_run_1         0.00%       0.000us         0.00%       0.000us       0.000us        1.461s        20.04%        1.461s        1.461s           0 b           0 b           0 b           0 b             1  
                                          forward_run_4         0.00%       0.000us         0.00%       0.000us       0.000us        1.461s        20.04%        1.461s        1.461s           0 b           0 b           0 b           0 b             1  
                                          forward_run_2         0.00%       0.000us         0.00%       0.000us       0.000us        1.461s        20.03%        1.461s        1.461s           0 b           0 b           0 b           0 b             1  
                                          forward_run_3         0.00%       0.000us         0.00%       0.000us       0.000us        1.459s        20.01%        1.459s        1.459s           0 b           0 b           0 b           0 b             1  
                                           aten::conv1d         0.01%     396.807us         0.85%      61.853ms     458.169us       0.000us         0.00%        1.372s      10.163ms           0 b           0 b     202.51 Gb           0 b           135  
                                      aten::convolution         0.01%     578.062us         0.84%      61.456ms     455.229us       0.000us         0.00%        1.372s      10.163ms           0 b           0 b     202.51 Gb     -19.50 Gb           135  
                                     aten::_convolution         0.02%       1.445ms         0.83%      60.878ms     450.947us       0.000us         0.00%        1.372s      10.163ms           0 b           0 b     222.01 Gb    -183.00 Gb           135  
                                            aten::copy_         0.06%       4.639ms         5.85%     427.381ms     327.495us        1.005s        13.79%        1.260s     965.545us           0 b           0 b           0 b           0 b          1305  
              nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN         0.00%       0.000us         0.00%       0.000us       0.000us        1.184s        16.23%        1.184s       3.699ms           0 b           0 b           0 b           0 b           320  
                                        vk_layer:23:hcl         0.04%       2.756ms         5.56%     406.437ms      81.287ms       0.000us         0.00%     855.149ms     171.030ms           0 b           0 b       1.25 Gb    -209.93 Gb             5  
                                        vk_layer:30:hcl         0.04%       2.828ms         5.56%     406.318ms      81.264ms       0.000us         0.00%     852.178ms     170.436ms           0 b           0 b       1.25 Gb    -209.93 Gb             5  
                                        vk_layer:27:hcl         0.04%       2.662ms         3.73%     272.528ms      54.506ms       0.000us         0.00%     851.819ms     170.364ms           0 b           0 b       1.25 Gb    -209.93 Gb             5  
                                 FlashAttnQKVPackedFunc         0.01%       1.059ms         0.09%       6.379ms     255.155us       0.000us         0.00%     826.633ms      33.065ms           0 b           0 b       6.25 Gb    -100.01 Mb            25  
                        flash_attn::_flash_attn_forward         0.02%       1.630ms         0.06%       4.678ms     187.118us     589.063ms         8.08%     826.633ms      33.065ms           0 b           0 b       6.35 Gb           0 b            25  
                                aten::_conv_depthwise2d         0.01%       1.004ms         0.42%      30.530ms     226.146us     583.002ms         7.99%     775.792ms       5.747ms           0 b           0 b     202.51 Gb           0 b           135  
                                            aten::clone         0.01%     734.273us         2.45%     178.857ms     496.826us       0.000us         0.00%     716.510ms       1.990ms           0 b           0 b     315.05 Gb           0 b           360  
                                        cudaMemsetAsync         0.04%       3.230ms         2.31%     168.798ms     209.687us       0.000us         0.00%     681.168ms     846.171us           0 b           0 b           0 b           0 b           805  
              nvjet_tst_192x192_64x4_2x1_v_bz_coopB_TNN         0.00%       0.000us         0.00%       0.000us       0.000us     601.701ms         8.25%     601.701ms       3.761ms           0 b           0 b           0 b           0 b           160  
                                       aten::contiguous         0.00%     171.769us         0.38%      28.010ms     207.483us       0.000us         0.00%     596.259ms       4.417ms           0 b           0 b     202.50 Gb           0 b           135  
void flash::flash_fwd_kernel<Flash_fwd_kernel_traits...         0.00%       0.000us         0.00%       0.000us       0.000us     589.063ms         8.08%     589.063ms      23.563ms           0 b           0 b           0 b           0 b            25  
void at::native::(anonymous namespace)::conv_depthwi...         0.00%       0.000us         0.00%       0.000us       0.000us     583.002ms         7.99%     583.002ms       4.319ms           0 b           0 b           0 b           0 b           135  
                                         aten::_fft_r2c         0.03%       2.488ms         1.75%     127.882ms     710.457us     382.764ms         5.25%     573.615ms       3.187ms           0 b           0 b     225.00 Gb     -45.00 Gb           180  
                                       cuLaunchKernelEx         0.05%       3.846ms         2.95%     215.707ms     267.959us       0.000us         0.00%     540.481ms     671.405us           0 b           0 b           0 b           0 b           805  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     508.387ms         6.97%     508.387ms       1.614ms           0 b           0 b           0 b           0 b           315  
                                              aten::exp         0.01%     436.815us         1.67%     122.382ms       2.720ms     254.083ms         3.48%     508.197ms      11.293ms           0 b           0 b     360.00 Gb     360.00 Gb            45  
                                               aten::to         0.01%     636.613us         2.92%     213.545ms     214.618us       0.000us         0.00%     473.270ms     475.648us           0 b           0 b     405.11 Gb           0 b           995  
                                         aten::_to_copy         0.03%       1.990ms         2.91%     212.909ms     278.312us       0.000us         0.00%     473.270ms     618.654us           0 b           0 b     405.11 Gb           0 b           765  
                                       vk_layer:31:attn         0.02%       1.116ms         1.16%      84.540ms      16.908ms       0.000us         0.00%     459.963ms      91.993ms           0 b           0 b       1.25 Gb     -24.06 Gb             5  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 7.306s
Self CUDA time total: 7.292s
