-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                          forward_run_3         0.00%       0.000us         0.00%       0.000us       0.000us        1.034s        20.02%        1.034s        1.034s           0 b           0 b           0 b           0 b             1  
                                          forward_run_2         0.00%       0.000us         0.00%       0.000us       0.000us        1.034s        20.02%        1.034s        1.034s           0 b           0 b           0 b           0 b             1  
                                          forward_run_0         0.00%       0.000us         0.00%       0.000us       0.000us        1.034s        20.02%        1.034s        1.034s           0 b           0 b           0 b           0 b             1  
                                          forward_run_1         0.00%       0.000us         0.00%       0.000us       0.000us        1.034s        20.01%        1.034s        1.034s           0 b           0 b           0 b           0 b             1  
                                    Command Buffer Full        22.07%        1.141s        22.07%        1.141s     951.403us     906.042ms        17.54%     906.042ms     755.665us           0 b           0 b           0 b           0 b          1199  
                                            aten::copy_         0.05%       2.391ms         4.73%     244.375ms     187.261us     652.249ms        12.63%     755.948ms     579.271us           0 b           0 b           0 b           0 b          1305  
                                              aten::mul         0.07%       3.833ms         2.68%     138.515ms     102.604us     589.917ms        11.42%     700.515ms     518.900us         -24 b         -24 b     275.63 Gb     275.63 Gb          1350  
ampere_bf16_s1688gemm_bf16_128x64_sliced1x2_ldg8_f2f...         0.00%       0.000us         0.00%       0.000us       0.000us     693.250ms        13.42%     693.250ms       4.333ms           0 b           0 b           0 b           0 b           160  
                                       cudaLaunchKernel         0.24%      12.400ms        20.26%        1.047s     174.436us       5.627ms         0.11%     677.541ms     112.830us           0 b           0 b           0 b           0 b          6005  
                                           aten::conv1d         0.00%     244.459us         0.48%      24.694ms     137.188us       0.000us         0.00%     585.174ms       3.251ms           0 b           0 b      56.27 Gb           0 b           180  
                                      aten::convolution         0.01%     347.151us         0.47%      24.449ms     135.829us       0.000us         0.00%     585.174ms       3.251ms           0 b           0 b      56.27 Gb      -9.38 Gb           180  
                                     aten::_convolution         0.02%     959.813us         0.47%      24.102ms     133.901us       0.000us         0.00%     585.174ms       3.251ms           0 b           0 b      65.64 Gb     -41.25 Gb           180  
                                            aten::clone         0.01%     418.098us         1.20%      61.966ms     172.127us       0.000us         0.00%     442.639ms       1.230ms           0 b           0 b      78.80 Gb           0 b           360  
                                        vk_layer:30:hcl         0.03%       1.448ms         4.39%     226.738ms      45.348ms       0.000us         0.00%     399.800ms      79.960ms           0 b           0 b     320.00 Mb     -52.66 Gb             5  
                                        vk_layer:27:hcl         0.03%       1.440ms         4.41%     228.174ms      45.635ms       0.000us         0.00%     392.419ms      78.484ms           0 b           0 b     320.00 Mb     -53.16 Gb             5  
                                       aten::contiguous         0.00%     105.846us         0.28%      14.577ms     107.977us       0.000us         0.00%     367.740ms       2.724ms           0 b           0 b      50.62 Gb           0 b           135  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us     361.298ms         7.00%     361.298ms       1.147ms           0 b           0 b           0 b           0 b           315  
sm89_xmma_gemm_e4m3bf16_e4m3f32_f32_tn_n_tilesize128...         0.00%       0.000us         0.00%       0.000us       0.000us     314.737ms         6.09%     314.737ms       2.331ms           0 b           0 b           0 b           0 b           135  
                                        vk_layer:26:hcm         0.03%       1.438ms         4.14%     213.995ms      42.799ms       0.000us         0.00%     286.254ms      57.251ms           0 b           0 b     320.00 Mb     -21.80 Gb             5  
                                               aten::to         0.01%     318.851us         3.01%     155.596ms     156.378us       0.000us         0.00%     264.738ms     266.069us           0 b           0 b     101.36 Gb           0 b           995  
                                         aten::_to_copy         0.02%     978.552us         3.00%     155.277ms     202.976us       0.000us         0.00%     264.738ms     346.063us           0 b           0 b     101.36 Gb           0 b           765  
                                       vk_layer:31:attn         0.01%     577.918us         1.07%      55.079ms      11.016ms       0.000us         0.00%     264.051ms      52.810ms           0 b           0 b     320.00 Mb      -6.02 Gb             5  
                                              aten::exp         0.00%     146.523us         0.07%       3.779ms      83.969us     204.867ms         3.97%     250.394ms       5.564ms           0 b           0 b      90.00 Gb      90.00 Gb            45  
                                        vk_layer:25:hcs         0.02%       1.286ms         2.21%     114.304ms      22.861ms       0.000us         0.00%     244.035ms      48.807ms           0 b           0 b     320.00 Mb     -13.91 Gb             5  
                                         aten::_fft_r2c         0.03%       1.303ms         0.76%      39.072ms     217.068us     166.983ms         3.23%     235.701ms       1.309ms           0 b           0 b      56.25 Gb     -11.25 Gb           180  
                                        vk_layer:23:hcl         0.00%       0.000us         0.00%       0.000us       0.000us     226.808ms         4.39%     226.808ms      45.362ms           0 b           0 b           0 b           0 b             5  
                                        vk_layer:30:hcl         0.00%       0.000us         0.00%       0.000us       0.000us     226.798ms         4.39%     226.798ms      45.360ms           0 b           0 b           0 b           0 b             5  
                                        vk_layer:06:hcl         0.00%       0.000us         0.00%       0.000us       0.000us     226.794ms         4.39%     226.794ms      45.359ms           0 b           0 b           0 b           0 b             5  
                                        vk_layer:16:hcl         0.00%       0.000us         0.00%       0.000us       0.000us     226.789ms         4.39%     226.789ms      45.358ms           0 b           0 b           0 b           0 b             5  
                                        vk_layer:27:hcl         0.00%       0.000us         0.00%       0.000us       0.000us     226.788ms         4.39%     226.788ms      45.358ms           0 b           0 b           0 b           0 b             5  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 5.170s
Self CUDA time total: 5.164s
