-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                 FlashAttnQKVPackedFunc         0.01%       1.271ms         0.12%      18.393ms     735.729us       0.000us         0.00%        3.920s     156.803ms           0 b           0 b      12.50 Gb    -200.01 Mb            25  
                        flash_attn::_flash_attn_forward         0.01%       1.959ms         0.10%      16.310ms     652.387us        2.450s        15.74%        3.920s     156.803ms           0 b           0 b      12.70 Gb           0 b            25  
                                            aten::copy_         0.04%       6.206ms        10.22%        1.592s       1.220ms        1.770s        11.37%        3.632s       2.783ms           0 b           0 b           0 b           0 b          1305  
                                           aten::conv1d         0.00%     507.583us         2.37%     368.808ms       2.732ms       0.000us         0.00%        3.520s      26.073ms           0 b           0 b     405.01 Gb           0 b           135  
                                      aten::convolution         0.00%     692.803us         2.36%     368.300ms       2.728ms       0.000us         0.00%        3.520s      26.073ms           0 b           0 b     405.01 Gb      -3.00 Gb           135  
                                     aten::_convolution         0.01%       1.676ms         2.36%     367.607ms       2.723ms       0.000us         0.00%        3.520s      26.073ms           0 b           0 b     408.01 Gb    -402.00 Gb           135  
                                          forward_run_2         0.00%       0.000us         0.00%       0.000us       0.000us        3.125s        20.08%        3.125s        3.125s           0 b           0 b           0 b           0 b             1  
                                          forward_run_4         0.00%       0.000us         0.00%       0.000us       0.000us        3.118s        20.03%        3.118s        3.118s           0 b           0 b           0 b           0 b             1  
                                          forward_run_0         0.00%       0.000us         0.00%       0.000us       0.000us        3.117s        20.03%        3.117s        3.117s           0 b           0 b           0 b           0 b             1  
                                          forward_run_1         0.00%       0.000us         0.00%       0.000us       0.000us        3.114s        20.00%        3.114s        3.114s           0 b           0 b           0 b           0 b             1  
                                          forward_run_3         0.00%       0.000us         0.00%       0.000us       0.000us        3.109s        19.97%        3.109s        3.109s           0 b           0 b           0 b           0 b             1  
                                        vk_layer:30:hcl         0.02%       3.311ms         4.28%     666.912ms     133.382ms       0.000us         0.00%        2.570s     513.911ms           0 b           0 b       2.50 Gb    -419.61 Gb             5  
                                        vk_layer:23:hcl         0.02%       3.305ms         4.24%     660.349ms     132.070ms       0.000us         0.00%        2.562s     512.409ms           0 b           0 b       2.50 Gb    -419.61 Gb             5  
                                        vk_layer:27:hcl         0.02%       3.279ms         4.25%     662.942ms     132.588ms       0.000us         0.00%        2.554s     510.785ms           0 b           0 b       2.50 Gb    -419.61 Gb             5  
                                        vk_layer:20:hcl         0.02%       3.332ms         4.23%     659.789ms     131.958ms       0.000us         0.00%        2.527s     505.386ms           0 b           0 b       2.50 Gb    -419.61 Gb             5  
void flash::flash_fwd_kernel<Flash_fwd_kernel_traits...         0.00%       0.000us         0.00%       0.000us       0.000us        2.450s        15.74%        2.450s      97.991ms           0 b           0 b           0 b           0 b            25  
              nvjet_tst_192x192_64x4_1x2_h_bz_coopB_TNN         0.00%       0.000us         0.00%       0.000us       0.000us        2.416s        15.52%        2.416s       7.551ms           0 b           0 b           0 b           0 b           320  
                                            aten::clone         0.01%     997.346us         5.25%     818.208ms       2.273ms       0.000us         0.00%        2.137s       5.935ms           0 b           0 b     630.05 Gb           0 b           360  
                                         aten::_fft_r2c         0.02%       3.544ms         2.19%     340.806ms       1.893ms     956.504ms         6.14%        2.109s      11.717ms           0 b           0 b     450.00 Gb    -360.01 Gb           180  
                                       aten::contiguous         0.00%     188.168us         2.10%     328.018ms       2.430ms       0.000us         0.00%        1.929s      14.292ms           0 b           0 b     405.00 Gb           0 b           135  
                                        cudaMemsetAsync         0.02%       3.571ms         4.02%     626.256ms     777.958us       0.000us         0.00%        1.891s       2.350ms           0 b           0 b           0 b           0 b           805  
                                       cuLaunchKernelEx         0.02%       3.764ms         3.12%     485.523ms     603.134us       0.000us         0.00%        1.851s       2.299ms           0 b           0 b           0 b           0 b           805  
                                              aten::exp         0.00%     670.142us         2.84%     443.310ms       9.851ms     362.966ms         2.33%        1.839s      40.867ms           0 b           0 b     720.00 Gb     720.00 Gb            45  
                                        vk_layer:16:hcl         0.02%       3.306ms         2.66%     414.971ms      82.994ms       0.000us         0.00%        1.831s     366.105ms           0 b           0 b       2.50 Gb    -419.61 Gb             5  
                                aten::_conv_depthwise2d         0.01%       1.147ms         0.24%      36.751ms     272.228us        1.301s         8.36%        1.590s      11.780ms           0 b           0 b     405.01 Gb           0 b           135  
                                         aten::fft_rfft         0.00%     732.388us         3.89%     606.316ms       4.491ms       0.000us         0.00%        1.566s      11.602ms           0 b           0 b     270.00 Gb    -270.00 Gb           135  
                                       vk_layer:17:attn         0.01%       1.367ms         0.98%     153.155ms      30.631ms       0.000us         0.00%        1.441s     288.216ms           0 b           0 b       2.50 Gb     -48.13 Gb             5  
                                       vk_layer:24:attn         0.01%       1.280ms         0.97%     151.204ms      30.241ms       0.000us         0.00%        1.428s     285.510ms           0 b           0 b       2.50 Gb     -48.13 Gb             5  
                                       vk_layer:31:attn         0.01%       1.230ms         0.97%     151.187ms      30.237ms       0.000us         0.00%        1.416s     283.213ms           0 b           0 b       2.50 Gb     -48.13 Gb             5  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 15.585s
Self CUDA time total: 15.566s
